Sort ID,Druckenbrod Sort ID,Key,APS call number,File name,Transaction number (on this page),APS Digital Library page image URL,APS notes,Druckenbrod notes,Date of entry,Time of entry as transcribed,Time of entry standardized,Wind direction as transcribed,Wind direction standardized,Temperature (Fahrenheit) as transcribed,Temperature (Fahrenheit) standardized,Daily temp high (Fahrenheit) as transcribed,Temp high entry time as transcribed,Temp high entry time standardized,Precipitation time,Precipitation type,Precipitation measurement (inches),Observer,Meteorological observations as transcribed,Cloudy,Fair,Smokey,Misty,Frost,Snow,Sleet,Overcast,Clear,Rain,Foggy,Hail,Thunder,Lightning,Hazy,Muddy,Natural Phenomena,Birds,Mammals,Reptiles/Amphibians,Insects/Arthropods,Fish/Aquatic,Plants,Leafing,Losing Leaves,Blooming,Planted,Harvested,Availability of produce,Trees,Seasonal Phenomena,Other observations transcribed
4279,5759, APS-275669-014_13,Mss.551.5.M26,275669-14,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-14,,,1789-08-08,4 O'Clock,16:00,W,W,78,,,,,,,,James Madison,overcast & black thunder clouds,y,,,,,,,y,,,,,y,,,,,,,,,,,,,,,,,,,
4280,5755, APS-275669-014_13,Mss.551.5.M26,275669-14,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-14,,,1789-08-08,sunrise,0:00,S,S,71,,,,,,,,James Madison,very great fog,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,
4281,5761, APS-275669-014_14,Mss.551.5.M26,275669-14,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-14,,,1789-08-09,2 O'Clock,14:00,,,88,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4282,5762, APS-275669-014_14,Mss.551.5.M26,275669-14,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-14,,,1789-08-09,4 O'Clock,16:00,SE,SE,88,,,,,,,,James Madison,dark clouds to the mountains,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4283,5760, APS-275669-014_14,Mss.551.5.M26,275669-14,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-14,,,1789-08-09,sunrise,0:00,S,S,67,,,,,,,,James Madison,"clear, fog under Great Mountains",,,,,,,,,y,,y,,,,,,,,,,,,,,,,,,,,,
4284,5764, APS-275669-014_15,Mss.551.5.M26,275669-14,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-14,,,1789-08-10,2 O'Clock,14:00,,,88,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4285,5765, APS-275669-014_15,Mss.551.5.M26,275669-14,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-14,,,1789-08-10,4 O'Clock,16:00,NE,NE,92,,,,,,,,James Madison,flying clouds,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4286,5763, APS-275669-014_15,Mss.551.5.M26,275669-14,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-14,,,1789-08-10,sunrise,0:00,S,S,71,,,,,,,,James Madison,fair,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4287,5771, APS-275669-014_15,Mss.551.5.M26,275669-14,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-14,,,1789-08-11,2 O'Clock,14:00,,,92,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4288,5773, APS-275669-014_15,Mss.551.5.M26,275669-14,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-14,,wind,1789-08-11,4 O'Clock,16:00,NW/SW,NW/SW,90,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4289,5768, APS-275669-014_15,Mss.551.5.M26,275669-14,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-14,,,1789-08-11,sunrise,0:00,S,S,72,,,,,night,,,James Madison,"clear, after a shower in the night",,,,,,,,,y,y,,,,,,,,,,,,,,,,,,,,,,
4290,5778, APS-275669-014_16,Mss.551.5.M26,275669-14,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-14,,,1789-08-12,2 O'Clock,14:00,,,92,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4291,5779, APS-275669-014_16,Mss.551.5.M26,275669-14,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-14,,,1789-08-12,4 O'Clock,16:00,S,S,95,,,,,,,,James Madison,fair & flying clouds,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4292,5775, APS-275669-014_16,Mss.551.5.M26,275669-14,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-14,,,1789-08-12,sunrise,0:00,S,S,74,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4293,5782, APS-275669-015_01,Mss.551.5.M26,275669-15,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-13,2 O'Clock,14:00,,,94,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4294,5783, APS-275669-015_01,Mss.551.5.M26,275669-15,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-13,4 O'Clock,16:00,W,W,89,,,,,,,,James Madison,black clouds from north to west,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4295,5780, APS-275669-015_01,Mss.551.5.M26,275669-15,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-13,sunrise,0:00,S,S,76,,,,,,,,James Madison,fair,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4296,5787, APS-275669-015_02,Mss.551.5.M26,275669-15,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-14,2 O'Clock,14:00,,,94,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4297,5788, APS-275669-015_02,Mss.551.5.M26,275669-15,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,wind,1789-08-14,4 O'Clock,16:00,SE/SW,SE/SW,91,,,,,,,,James Madison,flying clouds,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4298,5784, APS-275669-015_02,Mss.551.5.M26,275669-15,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,wind,1789-08-14,sunrise,0:00,SE/S,SE/S,72,,,,,,,,James Madison,fair,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4299,5790, APS-275669-015_03,Mss.551.5.M26,275669-15,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-15,2 O'Clock,14:00,,,90,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,5791, APS-275669-015_03,Mss.551.5.M26,275669-15,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-15,4 O'Clock,16:00,NE,NE,90,,,,,,,,James Madison,clouds from west to southwest & rain at Great Mountains,y,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,
4301,5789, APS-275669-015_03,Mss.551.5.M26,275669-15,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-15,sunrise,0:00,SW,SW,74,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4302,5793, APS-275669-015_04,Mss.551.5.M26,275669-15,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-16,2 O'Clock,14:00,,,84,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4303,5794, APS-275669-015_04,Mss.551.5.M26,275669-15,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,wind,1789-08-16,4 O'Clock,16:00,NW/SW,NW/SW,85,,,,,,,,James Madison,"fair, after a small shower",,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,
4304,5792, APS-275669-015_04,Mss.551.5.M26,275669-15,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-16,sunrise,0:00,S,S,73,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4305,5796, APS-275669-015_05,Mss.551.5.M26,275669-15,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-17,2 O'Clock,14:00,,,79,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4306,5797, APS-275669-015_05,Mss.551.5.M26,275669-15,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-17,4 O'Clock,16:00,E,E,80,,,,,,,,James Madison,black clouds to the west & so northerly,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4307,5795, APS-275669-015_05,Mss.551.5.M26,275669-15,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-17,sunrise,0:00,SE,SE,62,,,,,,,,James Madison,a long dry spell,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4308,5799, APS-275669-015_06,Mss.551.5.M26,275669-15,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-18,2 O'Clock,14:00,,,74,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4309,5800, APS-275669-015_06,Mss.551.5.M26,275669-15,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-18,4 O'Clock,16:00,NE,NE,70,,,,,,,,James Madison,many dark clouds,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4310,5798, APS-275669-015_06,Mss.551.5.M26,275669-15,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-18,sunrise,0:00,NE,NE,58,,,,,night and yesterday evening,,,James Madison,cloudy after a good rain in the night & a shower Yesterday Evening,y,,,,,,,,,y,,,,,,,y,,,,,,y,y,,,y,,,,,aurora borealis sowed turnips & mustard seed which came up in 2 1/2 days
4311,5807, APS-275669-015_07,Mss.551.5.M26,275669-15,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-19,2 O'Clock,14:00,,,75,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4312,5809, APS-275669-015_07,Mss.551.5.M26,275669-15,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-19,4 O'Clock,16:00,NE,NE,76,,,,,,,,James Madison,mixt clouds black & white,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4313,5801, APS-275669-015_07,Mss.551.5.M26,275669-15,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-19,sunrise,0:00,SW,SW,62,,,,,night,,,James Madison,cloudy after a shower in the night,y,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,
4314,5803, APS-275669-015_08,Mss.551.5.M26,275669-15,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-20,2 O'Clock,14:00,,,80,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4315,5804, APS-275669-015_08,Mss.551.5.M26,275669-15,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-20,4 O'Clock,16:00,NE,NE,82,,,,,,,,James Madison,mixt clouds black & white,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4316,5802, APS-275669-015_08,Mss.551.5.M26,275669-15,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-20,sunrise,0:00,S,S,58,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4317,5811, APS-275669-015_09,Mss.551.5.M26,275669-15,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-21,2 O'Clock,14:00,,,80,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4318,5812, APS-275669-015_09,Mss.551.5.M26,275669-15,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-21,4 O'Clock,16:00,NE,NE,78,,,,,,,,James Madison,mixt clouds black & white,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4319,5810, APS-275669-015_09,Mss.551.5.M26,275669-15,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-21,sunrise,0:00,NE,NE,64,,,,,,,,James Madison,cloudy,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4320,5814, APS-275669-015_10,Mss.551.5.M26,275669-15,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-22,2 O'Clock,14:00,,,77,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4321,5815, APS-275669-015_10,Mss.551.5.M26,275669-15,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-22,4 O'Clock,16:00,N,N,75,,,,,,,,James Madison,great fog,,,,,,,,,y,,y,,,,,,,,,,,,,,,,,,,,,
4322,5813, APS-275669-015_10,Mss.551.5.M26,275669-15,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-22,sunrise,0:00,NE,NE,64,,,,,,,,James Madison,great fog,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,
4323,5817, APS-275669-015_11,Mss.551.5.M26,275669-15,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-23,2 O'Clock,14:00,,,75,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4324,5818, APS-275669-015_11,Mss.551.5.M26,275669-15,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-23,4 O'Clock,16:00,NE,NE,77,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4325,5816, APS-275669-015_11,Mss.551.5.M26,275669-15,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-23,sunrise,0:00,NE,NE,64.5,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4326,5820, APS-275669-015_12,Mss.551.5.M26,275669-15,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-24,2 O'Clock,14:00,,,77,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4327,5821, APS-275669-015_12,Mss.551.5.M26,275669-15,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-24,4 O'Clock,16:00,E,E,77,,,,,,,,James Madison,mixt clouds black & white,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4328,5819, APS-275669-015_12,Mss.551.5.M26,275669-15,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-24,sunrise,0:00,NE,NE,53,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4329,5823, APS-275669-015_13,Mss.551.5.M26,275669-15,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-25,2 O'Clock,14:00,,,81,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4330,5824, APS-275669-015_13,Mss.551.5.M26,275669-15,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,wind,1789-08-25,4 O'Clock,16:00,E/W,E/W,82,,,,,,,,James Madison,white flying clouds,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4331,5822, APS-275669-015_13,Mss.551.5.M26,275669-15,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-25,sunrise,0:00,NE,NE,66,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
4332,5826, APS-275669-015_14,Mss.551.5.M26,275669-15,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-26,2 O'Clock,14:00,,,82,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4333,5827, APS-275669-015_14,Mss.551.5.M26,275669-15,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-26,4 O'Clock,16:00,E,E,83,,,,,night,,,James Madison,overcast. A great rain at night,,,,,,,,y,,y,,,,,,,,,,,,,,,,,,,,,,
4334,5825, APS-275669-015_14,Mss.551.5.M26,275669-15,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-26,sunrise,0:00,SE,SE,68,,,,,,,,James Madison,great fog,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,
4335,5829, APS-275669-015_15,Mss.551.5.M26,275669-15,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-27,2 O'Clock,14:00,,,80,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4336,5830, APS-275669-015_15,Mss.551.5.M26,275669-15,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-27,4 O'Clock,16:00,N,N,83,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4337,5828, APS-275669-015_15,Mss.551.5.M26,275669-15,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,no wind,1789-08-27,sunrise,0:00,,,64,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4338,5832, APS-275669-015_16,Mss.551.5.M26,275669-15,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-28,2 O'Clock,14:00,,,,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339,5833, APS-275669-015_16,Mss.551.5.M26,275669-15,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-28,4 O'Clock,16:00,NE,NE,68.5,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
4340,5831, APS-275669-015_16,Mss.551.5.M26,275669-15,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-28,sunrise,0:00,E,E,64.5,,,,,,,,James Madison,raining,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,
4341,5836, APS-275669-015_17,Mss.551.5.M26,275669-15,17,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-29,2 O'Clock,14:00,,,72,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4342,5838, APS-275669-015_17,Mss.551.5.M26,275669-15,17,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,no wind or temp,1789-08-29,4 O'Clock,16:00,,,,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4343,5834, APS-275669-015_17,Mss.551.5.M26,275669-15,17,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,wind,1789-08-29,sunrise,0:00,S/NW,S/NW,58,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4344,5841, APS-275669-015_18,Mss.551.5.M26,275669-15,18,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-30,4 O'Clock,16:00,NE,NE,71,,,,,1:00,,,James Madison,"clear, after a smart shower of rain at 1 o'clock",,,,,,,,,y,y,,,,,,,,,,,,,,,,,,,,,,
4345,5840, APS-275669-015_18,Mss.551.5.M26,275669-15,18,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-30,sunrise,0:00,S,S,60,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4346,5849, APS-275669-015_19,Mss.551.5.M26,275669-15,19,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-31,2 O'Clock,14:00,,,64,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4347,5850, APS-275669-015_19,Mss.551.5.M26,275669-15,19,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-31,4 O'Clock,16:00,S,S,70,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4348,5846, APS-275669-015_19,Mss.551.5.M26,275669-15,19,https://diglib.amphilsoc.org/islandora/object/text%3A275669-15,,,1789-08-31,sunrise,0:00,NE,NE,45,,,,,,,,James Madison,"clear, small frost in low places",,,,,y,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4349,5864, APS-275669-016_01,Mss.551.5.M26,275669-16,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-01,2 O'Clock,14:00,,,71,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4350,5865, APS-275669-016_01,Mss.551.5.M26,275669-16,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-01,4 O'Clock,16:00,S,S,74,,,,,,,,James Madison,many clouds & brisk wind,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4351,5863, APS-275669-016_01,Mss.551.5.M26,275669-16,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-01,sunrise,0:00,NE,NE,60,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4352,5870, APS-275669-016_02,Mss.551.5.M26,275669-16,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-02,2 O'Clock,14:00,,,69,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4353,5872, APS-275669-016_02,Mss.551.5.M26,275669-16,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-02,4 O'Clock,16:00,NE,NE,74,,,,,between 1:00 and 2:00 and at 5:00,,,James Madison,dark flying clouds after heavy shower between 1 & 2 o'clock; & another shower at 5 o'clock PM.,y,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,
4354,5869, APS-275669-016_02,Mss.551.5.M26,275669-16,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-02,sunrise,0:00,S,S,64,,,,,,,,James Madison,clear with some clouds & brisk wind,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4355,5883, APS-275669-016_03,Mss.551.5.M26,275669-16,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-03,2 O'Clock,14:00,,,68,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4356,5884, APS-275669-016_03,Mss.551.5.M26,275669-16,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,wind,1789-09-03,4 O'Clock,16:00,N/NW,N/NW,70,,,,,,,,James Madison,fair,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4357,5879, APS-275669-016_03,Mss.551.5.M26,275669-16,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,"laid down to rot" is usually done to flax once it is harvested which is why I put the observation as harvesting.""aid down to rot" is usually done to flax once it is harvested which is why I put the observatio""id down to rot" is usually done to flax once it is harvested which is why I put""d down to rot" is usually done to flax once it is harvested whic"" down to rot" is usually done to flax once it is h""down to rot" is usually done to flax ""own to rot" is usually do""wn to rot" is ""n to",,1789-09-03,sunrise,0:00,Northerly,N,56,,,,,,,,James Madison,"clear, but dark clouds to northwest",y,,,,,,,,y,,,,,,,,,,,,,,y,,,,,y,,,,laid flax down to rot
4358,5889, APS-275669-016_04,Mss.551.5.M26,275669-16,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-04,2 O'Clock,14:00,,,66,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4359,5891, APS-275669-016_04,Mss.551.5.M26,275669-16,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,wind,1789-09-04,4 O'Clock,16:00,N/W,N/W,66,,,,,,,,James Madison,fair with flying clouds,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4360,5888, APS-275669-016_04,Mss.551.5.M26,275669-16,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-04,sunrise,0:00,SW,SW,47,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4361,5895, APS-275669-016_05,Mss.551.5.M26,275669-16,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-05,2 O'Clock,14:00,,,68,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362,5901, APS-275669-016_05,Mss.551.5.M26,275669-16,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,wind,1789-09-05,4 O'Clock,16:00,S/W,S/W,72,,,,,,,,James Madison,flying clouds,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4363,5893, APS-275669-016_05,Mss.551.5.M26,275669-16,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-05,sunrise,0:00,SW,SW,50,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4364,5907, APS-275669-016_06,Mss.551.5.M26,275669-16,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-06,2 O'Clock,14:00,,,72,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4365,5909, APS-275669-016_06,Mss.551.5.M26,275669-16,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-06,4 O'Clock,16:00,NE,NE,74,,,,,,,,James Madison,fair,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4366,5905, APS-275669-016_06,Mss.551.5.M26,275669-16,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-06,sunrise,0:00,NE,NE,54,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4367,5913, APS-275669-016_07,Mss.551.5.M26,275669-16,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-07,2 O'Clock,14:00,,,69,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4368,5915, APS-275669-016_07,Mss.551.5.M26,275669-16,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,wind,1789-09-07,4 O'Clock,16:00,E/NE,E/NE,72,,,,,,,,James Madison,flying clouds,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4369,5911, APS-275669-016_07,Mss.551.5.M26,275669-16,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-07,sunrise,0:00,NE,NE,53,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
4370,5921, APS-275669-016_08,Mss.551.5.M26,275669-16,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,wind,1789-09-08,4 O'Clock,16:00,E/NE,E/NE,64,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
4371,5918, APS-275669-016_08,Mss.551.5.M26,275669-16,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-08,sunrise,0:00,E,E,51,,,,,,,,James Madison,overcast very thin,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
4372,5928, APS-275669-016_09,Mss.551.5.M26,275669-16,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-16,,,1789-09-09,2 O'Clock,14:00,,,74,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
